"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045765","regulation of angiogenesis","9/88","323/25615",0.0278637770897833,8.1105755699409,7.55082804971356,1.72000293989428e-06,0.00627920073978262,0.00627920073978262,"Epn2/Cxcr4/Plxnd1/Pde3b/Akt3/Ccl24/Sirt1/Sparc/Col4a2",9
"GO:1901342","regulation of vasculature development","9/88","330/25615",0.0272727272727273,7.93853305785124,7.44857683789689,2.05074055807724e-06,0.00627920073978262,0.00627920073978262,"Epn2/Cxcr4/Plxnd1/Pde3b/Akt3/Ccl24/Sirt1/Sparc/Col4a2",9
"GO:0001558","regulation of cell growth","10/88","443/25615",0.0225733634311512,6.57064436691976,6.94430176381534,2.93237892580135e-06,0.00627920073978262,0.00627920073978262,"Ctnnd2/Jade2/Cxcr4/Igfbp7/Smad7/Hbegf/Plxna4/Hspa1b/Hspa1a/Sirt1",10
"GO:0070841","inclusion body assembly","4/88","36/25615",0.111111111111111,32.3421717171717,11.048891392317,7.04250066293409e-06,0.00902421395687133,0.00902421395687133,"Dnajb1/Hsp90aa1/Hspa1b/Hspa1a",4
"GO:0032271","regulation of protein polymerization","7/88","208/25615",0.0336538461538462,9.79594624125874,7.47855495864958,7.65638351313301e-06,0.00902421395687133,0.00902421395687133,"Camsap2/Tppp/Ppp1r9a/Hsp90aa1/Hspa1b/Hspa1a/Ccl24",7
"GO:0090084","negative regulation of inclusion body assembly","3/88","12/25615",0.25,72.7698863636364,14.6004957762684,8.42859335946887e-06,0.00902421395687133,0.00902421395687133,"Dnajb1/Hspa1b/Hspa1a",3
"GO:0032273","positive regulation of protein polymerization","5/88","95/25615",0.0526315789473684,15.319976076555,8.21001422366754,1.93814684651599e-05,0.0155621969877041,0.0155621969877041,"Tppp/Hsp90aa1/Hspa1b/Hspa1a/Ccl24",5
"GO:0009408","response to heat","5/88","97/25615",0.0515463917525773,15.0041002811621,8.11330704661255,2.14418010519067e-05,0.0155621969877041,0.0155621969877041,"Dnajb1/Hsp90aa1/Hspa1b/Hspa1a/Dnaja1",5
"GO:1903706","regulation of hemopoiesis","9/88","443/25615",0.0203160270880361,5.91357993022779,6.12521272740941,2.18025798395605e-05,0.0155621969877041,0.0155621969877041,"Brpf3/Smad7/Axl/Runx3/Egr3/Tal1/Hsp90aa1/Hspa1b/Hspa1a",9
"GO:0070507","regulation of microtubule cytoskeleton organization","6/88","169/25615",0.0355029585798817,10.3341850457235,7.14809221714926,2.61471119784244e-05,0.0167969047349398,0.0167969047349398,"Camsap2/Tppp/Hspa1b/Hspa1a/Hsph1/Ttbk2",6
"GO:0071526","semaphorin-plexin signaling pathway","4/88","54/25615",0.0740740740740741,21.5614478114478,8.88058961183852,3.60689594332293e-05,0.0210642723090059,0.0210642723090059,"Plxnc1/Plxnd1/Plxna4/Ece1",4
"GO:0009266","response to temperature stimulus","6/88","184/25615",0.0326086956521739,9.49172430830039,6.7873966225515,4.2111100149048e-05,0.0225434756131237,0.0225434756131237,"Cxcr4/Dnajb1/Hsp90aa1/Hspa1b/Hspa1a/Dnaja1",6
"GO:0034605","cellular response to heat","4/88","60/25615",0.0666666666666667,19.405303030303,8.38032389534367,5.47493372228938e-05,0.0264750880261081,0.0264750880261081,"Dnajb1/Hsp90aa1/Hspa1b/Hspa1a",4
"GO:0032886","regulation of microtubule-based process","7/88","285/25615",0.0245614035087719,7.14932216905901,6.12931909285432,5.7697887977197e-05,0.0264750880261081,0.0264750880261081,"Camsap2/Tppp/Hspa1b/Hspa1a/Hsph1/Ttbk2/Sirt1",7
"GO:0006457","protein folding","6/88","199/25615",0.0301507537688442,8.7762677021471,6.46583011674364,6.50899575371891e-05,0.0264994181672319,0.0264994181672319,"Dnajb1/Hsp90aa1/Hspa1b/Hspa1a/Dnaja1/Hsph1",6
"GO:0048588","developmental cell growth","7/88","292/25615",0.023972602739726,6.97793430884184,6.0320528228083,6.71909500195986e-05,0.0264994181672319,0.0264994181672319,"Ctnnd2/Jade2/Cxcr4/Smad7/Plxna4/Kmt2d/Sirt1",7
"GO:0071559","response to transforming growth factor beta","7/88","294/25615",0.0238095238095238,6.93046536796537,6.00484998471134,7.01261066069336e-05,0.0264994181672319,0.0264994181672319,"Kmt2a/Smad7/Runx3/Got1/Hspa1a/Sirt1/Col4a2",7
"GO:0051258","protein polymerization","7/88","300/25615",0.0233333333333333,6.79185606060606,5.92474374596231,7.95670238560781e-05,0.0269332115514451,0.0269332115514451,"Camsap2/Tppp/Ppp1r9a/Hsp90aa1/Hspa1b/Hspa1a/Ccl24",7
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","4/88","66/25615",0.0606060606060606,17.6411845730028,7.94784523388853,7.96592496073251e-05,0.0269332115514451,0.0269332115514451,"Cxcr4/Axl/Hspa1b/Hspa1a",4
"GO:0090083","regulation of inclusion body assembly","3/88","25/25615",0.12,34.9295454545455,9.96536138037169,8.53136713134632e-05,0.0274027512258844,0.0274027512258844,"Dnajb1/Hspa1b/Hspa1a",3
"GO:0006986","response to unfolded protein","5/88","134/25615",0.0373134328358209,10.8611770691995,6.71974931794032,0.000100553321670071,0.0307597399242161,0.0307597399242161,"Akt3/Hsp90aa1/Hspa1a/Hsph1/Sirt1",5
"GO:0042026","protein refolding","3/88","27/25615",0.111111111111111,32.3421717171717,9.56693770851161,0.000107958948329047,0.031265334382454,0.031265334382454,"Hsp90aa1/Hspa1b/Hspa1a",3
"GO:0060760","positive regulation of response to cytokine stimulus","4/88","72/25615",0.0555555555555556,16.1710858585859,7.56880144159891,0.000111940020360592,0.031265334382454,0.031265334382454,"Cxcr4/Axl/Hspa1b/Hspa1a",4
"GO:0048872","homeostasis of number of cells","8/88","439/25615",0.0182232346241458,5.30441085110789,5.34112524821728,0.000135583616075108,0.0350751499403894,0.0350751499403894,"Kmt2a/Axl/Slc40a1/Akt3/Tal1/Hspa1b/Hspa1a/Vps54",8
"GO:0001936","regulation of endothelial cell proliferation","5/88","143/25615",0.034965034965035,10.1776064844247,6.46168938216759,0.000136500427850208,0.0350751499403894,0.0350751499403894,"Akt3/Egr3/Ccl24/Sirt1/Sparc",5
"GO:0031334","positive regulation of protein-containing complex assembly","6/88","231/25615",0.025974025974026,7.56050767414404,5.88089679192952,0.000147470080706399,0.0364364537868426,0.0364364537868426,"Tppp/Tal1/Hsp90aa1/Hspa1b/Hspa1a/Ccl24",6
"GO:0045648","positive regulation of erythrocyte differentiation","3/88","31/25615",0.0967741935483871,28.1689882697947,8.88689889880954,0.000164266204705114,0.0390831888528018,0.0390831888528018,"Tal1/Hspa1b/Hspa1a",3
"GO:0043254","regulation of protein-containing complex assembly","8/88","463/25615",0.0172786177105832,5.0294521892794,5.13724632225245,0.000194833360523998,0.0440476035690992,0.0440476035690992,"Camsap2/Tppp/Ppp1r9a/Tal1/Hsp90aa1/Hspa1b/Hspa1a/Ccl24",8
"GO:0035966","response to topologically incorrect protein","5/88","155/25615",0.032258064516129,9.38966275659824,6.15122060308741,0.000198845034792011,0.0440476035690992,0.0440476035690992,"Akt3/Hsp90aa1/Hspa1a/Hsph1/Sirt1",5
"GO:0031109","microtubule polymerization or depolymerization","5/88","157/25615",0.0318471337579618,9.27004921829763,6.10275491035976,0.000211050525219252,0.0451929524669491,0.0451929524669491,"Camsap2/Tppp/Hspa1b/Hspa1a/Ttbk2",5
"GO:0031346","positive regulation of cell projection organization","8/88","473/25615",0.0169133192389006,4.92312127618682,5.05641303913828,0.000225120306355272,0.0466507370331054,0.0466507370331054,"Ctnnd2/Plxnc1/Ppp1r9a/Plxnd1/Arsb/Hsp90aa1/Ttbk2/Sirt1",8
